Timestamp,Temperature,Humidity,PPM,
2023-12-09 10:31:55,32.00,75.00,115,
2023-12-09 10:32:15,32.00,75.00,114,
2023-12-09 10:32:36,32.00,75.00,112,
2023-12-09 10:33:15,32.00,75.00,116,
2023-12-09 10:33:35,32.00,75.00,115,
2023-12-09 10:33:55,32.00,75.00,114,
2023-12-09 10:34:18,32.00,75.00,116,
2023-12-09 10:34:35,32.00,75.00,115,
2023-12-09 10:34:56,32.00,76.00,113,
2023-12-09 10:35:15,32.00,76.00,115,
2023-12-09 10:35:35,32.00,76.00,113,
2023-12-09 10:35:55,32.00,76.00,116,
2023-12-09 10:36:15,32.00,76.00,115,
2023-12-09 10:36:35,32.00,76.00,115,
2023-12-09 10:36:55,32.00,76.00,115,
2023-12-09 10:37:16,32.00,76.00,113,
2023-12-09 10:37:35,32.00,75.00,114,
2023-12-09 10:37:55,32.00,75.00,120,
2023-12-09 10:38:16,32.00,75.00,117,
2023-12-09 10:38:36,32.00,75.00,117,
2023-12-09 10:38:58,32.00,75.00,116,
2023-12-09 10:39:36,32.00,76.00,118,
2023-12-09 10:39:56,32.00,75.00,117,
2023-12-09 10:40:16,32.00,76.00,117,
2023-12-09 10:40:37,32.00,76.00,114,
2023-12-09 10:40:57,32.00,76.00,119,
2023-12-09 10:41:16,32.00,76.00,118,
2023-12-09 10:41:36,32.00,76.00,117,
2023-12-09 10:41:56,32.00,77.00,114,
2023-12-09 10:42:21,32.00,77.00,115,
2023-12-09 10:42:36,32.00,77.00,117,
2023-12-09 10:42:56,32.00,76.00,115,
2023-12-09 10:43:16,32.00,76.00,114,
2023-12-09 10:43:36,32.00,76.00,113,
2023-12-09 10:43:57,32.00,75.00,113,
2023-12-09 10:44:17,32.00,75.00,112,
2023-12-09 10:44:36,32.00,75.00,111,
2023-12-09 10:44:56,32.00,75.00,112,
2023-12-09 10:45:16,32.00,75.00,112,
2023-12-09 10:45:36,32.00,75.00,112,
2023-12-09 10:45:56,32.00,75.00,111,
2023-12-09 10:46:16,33.00,74.00,111,
2023-12-09 10:46:36,33.00,74.00,111,
2023-12-09 10:46:56,33.00,74.00,111,
2023-12-09 10:47:16,33.00,74.00,112,
2023-12-09 10:47:36,33.00,74.00,112,
2023-12-09 10:47:56,33.00,74.00,111,
2023-12-09 10:48:16,33.00,74.00,111,
2023-12-09 10:48:36,33.00,74.00,111,
2023-12-09 10:48:56,33.00,74.00,111,
2023-12-09 10:49:16,33.00,74.00,111,
2023-12-09 10:49:36,33.00,74.00,111,
2023-12-09 10:49:56,33.00,74.00,111,
2023-12-09 10:50:16,33.00,74.00,111,
2023-12-09 10:50:36,33.00,74.00,112,
2023-12-09 10:50:57,33.00,74.00,111,
2023-12-09 10:51:16,33.00,74.00,111,
2023-12-09 10:51:36,33.00,73.00,111,
2023-12-09 10:51:56,33.00,73.00,111,
2023-12-09 10:52:16,33.00,73.00,109,
2023-12-09 10:52:37,33.00,73.00,112,
2023-12-09 10:52:57,33.00,73.00,112,
2023-12-09 10:53:19,34.00,72.00,111,
2023-12-09 10:53:36,34.00,72.00,111,
2023-12-09 10:53:56,34.00,72.00,111,
2023-12-09 10:54:17,34.00,72.00,112,
2023-12-09 10:54:36,34.00,72.00,111,
2023-12-09 10:54:57,34.00,72.00,110,
2023-12-09 10:55:17,34.00,72.00,113,
2023-12-09 10:55:37,34.00,72.00,112,
2023-12-09 10:55:57,34.00,72.00,113,
2023-12-09 10:56:17,34.00,72.00,113,
2023-12-09 10:56:37,34.00,72.00,113,
2023-12-09 10:56:57,34.00,72.00,113,
2023-12-09 10:57:37,34.00,72.00,112,
2023-12-09 10:57:57,34.00,72.00,112,
2023-12-09 10:58:17,33.00,72.00,113,
2023-12-09 10:58:37,33.00,72.00,112,
2023-12-09 10:58:57,33.00,71.00,113,
2023-12-09 10:59:17,33.00,71.00,112,
2023-12-09 10:59:37,33.00,72.00,107,
2023-12-09 10:59:57,33.00,72.00,114,
2023-12-09 11:00:17,33.00,72.00,112,
2023-12-09 11:00:37,33.00,72.00,114,
2023-12-09 11:00:58,33.00,72.00,113,
2023-12-09 11:01:17,33.00,73.00,112,
2023-12-09 11:01:37,33.00,73.00,115,
2023-12-09 11:01:57,33.00,73.00,114,
2023-12-09 11:02:17,33.00,72.00,114,
2023-12-09 11:02:37,33.00,72.00,115,
2023-12-09 11:02:57,34.00,72.00,115,
2023-12-09 11:03:17,34.00,72.00,114,
2023-12-09 11:03:37,34.00,72.00,114,
2023-12-09 11:03:58,34.00,72.00,118,
2023-12-09 11:04:17,34.00,72.00,112,
2023-12-09 11:04:37,34.00,72.00,105,
2023-12-09 11:04:57,34.00,72.00,122,
2023-12-09 11:05:17,34.00,72.00,120,
2023-12-09 11:05:37,34.00,72.00,116,
2023-12-09 11:05:57,33.00,72.00,118,
2023-12-09 11:06:17,33.00,72.00,111,
2023-12-09 11:06:38,33.00,72.00,116,
2023-12-09 11:06:58,33.00,73.00,120,
2023-12-09 11:07:18,33.00,73.00,123,
2023-12-09 11:07:37,33.00,73.00,125,
2023-12-09 11:07:57,33.00,73.00,119,
2023-12-09 11:08:17,33.00,73.00,129,
2023-12-09 11:08:39,33.00,73.00,124,
2023-12-09 11:08:58,33.00,74.00,126,
2023-12-09 11:09:18,33.00,74.00,120,
2023-12-09 11:09:38,33.00,74.00,111,
2023-12-09 11:09:58,33.00,74.00,118,
2023-12-09 11:10:22,33.00,74.00,120,
2023-12-09 11:10:38,33.00,74.00,119,
2023-12-09 11:10:58,33.00,74.00,119,
2023-12-09 11:11:18,33.00,74.00,117,
2023-12-09 11:11:38,33.00,74.00,115,
2023-12-09 11:11:58,33.00,74.00,117,
2023-12-09 11:12:18,33.00,74.00,116,
2023-12-09 11:12:38,33.00,73.00,115,
2023-12-09 11:12:59,34.00,73.00,112,
2023-12-09 11:13:18,34.00,73.00,111,
2023-12-09 11:13:38,34.00,72.00,108,
2023-12-09 11:13:58,34.00,72.00,119,
2023-12-09 11:14:18,34.00,71.00,119,
2023-12-09 11:14:38,34.00,70.00,117,
2023-12-09 11:14:58,34.00,70.00,115,
2023-12-09 11:15:18,34.00,70.00,114,
2023-12-09 11:15:38,34.00,70.00,114,
2023-12-09 11:15:58,34.00,71.00,113,
2023-12-09 11:16:18,34.00,70.00,112,
2023-12-09 11:16:38,34.00,70.00,113,
2023-12-09 11:16:58,35.00,69.00,111,
2023-12-09 11:17:19,35.00,69.00,113,
2023-12-09 11:17:38,35.00,68.00,111,
2023-12-09 11:18:01,35.00,68.00,114,
2023-12-09 11:18:18,35.00,68.00,115,
2023-12-09 11:18:38,35.00,68.00,113,
2023-12-09 11:18:58,34.00,69.00,112,
2023-12-09 11:19:18,34.00,69.00,107,
2023-12-09 11:19:38,34.00,70.00,118,
2023-12-09 11:19:58,34.00,70.00,117,
2023-12-09 11:20:18,34.00,70.00,116,
2023-12-09 11:20:39,34.00,70.00,116,
2023-12-09 11:20:58,34.00,70.00,109,
2023-12-09 11:21:18,34.00,71.00,115,
2023-12-09 11:21:38,34.00,71.00,111,
2023-12-09 11:21:59,34.00,71.00,119,
2023-12-09 11:22:18,34.00,71.00,118,
2023-12-09 11:22:39,34.00,71.00,114,
2023-12-09 11:22:58,34.00,72.00,117,
2023-12-09 11:23:18,34.00,72.00,115,
2023-12-09 11:23:39,33.00,72.00,121,
2023-12-09 11:23:59,33.00,72.00,127,
2023-12-09 11:24:19,33.00,72.00,121,
2023-12-09 11:24:39,33.00,73.00,114,
2023-12-09 11:24:59,33.00,74.00,118,
2023-12-09 11:25:19,33.00,74.00,119,
2023-12-09 11:25:39,33.00,74.00,123,
2023-12-09 11:25:59,33.00,74.00,121,
2023-12-09 11:26:19,33.00,74.00,119,
2023-12-09 11:26:39,33.00,74.00,115,
2023-12-09 11:26:59,33.00,74.00,116,
2023-12-09 11:27:19,33.00,74.00,117,
2023-12-09 11:27:39,33.00,74.00,118,
2023-12-09 11:27:59,33.00,74.00,112,
2023-12-09 11:28:19,33.00,74.00,119,
2023-12-09 11:28:39,33.00,74.00,114,
2023-12-09 11:28:59,33.00,74.00,121,
2023-12-09 11:29:19,33.00,74.00,117,
2023-12-09 11:29:39,33.00,74.00,115,
2023-12-09 11:29:59,33.00,74.00,120,
2023-12-09 11:30:19,33.00,74.00,123,
2023-12-09 11:30:40,33.00,74.00,124,
2023-12-09 11:31:00,33.00,74.00,118,
2023-12-09 11:31:19,33.00,74.00,118,
2023-12-09 11:31:39,33.00,74.00,116,
2023-12-09 11:31:59,33.00,74.00,116,
2023-12-09 11:32:21,33.00,74.00,111,
2023-12-09 11:32:39,33.00,74.00,115,
2023-12-09 11:32:59,33.00,74.00,123,
2023-12-09 11:33:20,33.00,73.00,115,
2023-12-09 11:33:40,33.00,73.00,124,
2023-12-09 11:34:02,33.00,73.00,117,
2023-12-09 11:34:19,33.00,73.00,119,
2023-12-09 11:34:40,33.00,73.00,121,
2023-12-09 11:35:00,33.00,73.00,128,
2023-12-09 11:35:19,33.00,73.00,124,
2023-12-09 11:35:39,33.00,73.00,123,
2023-12-09 11:36:00,33.00,73.00,126,
2023-12-09 11:36:20,33.00,73.00,120,
2023-12-09 11:36:40,33.00,73.00,128,
2023-12-09 11:37:00,33.00,73.00,136,
2023-12-09 11:37:20,33.00,73.00,138,
2023-12-09 11:37:39,33.00,73.00,130,
2023-12-09 11:38:01,33.00,73.00,132,
2023-12-09 11:38:20,33.00,73.00,130,
2023-12-09 11:38:40,33.00,73.00,128,
2023-12-09 11:39:00,33.00,73.00,124,
2023-12-09 11:39:20,33.00,73.00,126,
2023-12-09 11:39:40,33.00,73.00,114,
2023-12-09 11:40:00,33.00,72.00,125,
2023-12-09 11:40:20,33.00,72.00,119,
2023-12-09 11:40:40,33.00,72.00,110,
2023-12-09 11:41:00,33.00,73.00,122,
2023-12-09 11:41:20,33.00,73.00,119,
2023-12-09 11:41:40,33.00,73.00,117,
2023-12-09 11:42:00,33.00,73.00,115,
2023-12-09 11:42:20,33.00,73.00,114,
2023-12-09 11:42:40,34.00,73.00,113,
2023-12-09 11:43:00,34.00,72.00,113,
2023-12-09 11:43:20,33.00,72.00,113,
2023-12-09 11:43:40,33.00,72.00,112,
2023-12-09 11:44:00,33.00,73.00,108,
2023-12-09 11:44:21,33.00,73.00,113,
2023-12-09 11:44:40,33.00,74.00,112,
2023-12-09 11:45:01,33.00,74.00,112,
2023-12-09 11:45:20,33.00,74.00,116,
2023-12-09 11:45:40,33.00,74.00,121,
2023-12-09 11:46:00,33.00,73.00,113,
2023-12-09 11:46:20,33.00,74.00,117,
2023-12-09 11:46:40,33.00,74.00,128,
2023-12-09 11:47:00,32.00,75.00,129,
2023-12-09 11:47:20,32.00,75.00,134,
2023-12-09 11:47:40,32.00,75.00,135,
2023-12-09 11:48:01,32.00,75.00,125,
2023-12-09 11:48:20,32.00,76.00,126,
2023-12-09 11:48:40,32.00,77.00,117,
2023-12-09 11:49:03,32.00,77.00,117,
2023-12-09 11:49:21,32.00,77.00,117,
2023-12-09 11:49:41,32.00,77.00,117,
2023-12-09 11:50:01,32.00,78.00,120,
2023-12-09 11:50:21,32.00,77.00,128,
2023-12-09 11:50:41,32.00,77.00,120,
2023-12-09 11:51:01,32.00,77.00,111,
2023-12-09 11:51:21,32.00,78.00,123,
2023-12-09 11:51:41,32.00,78.00,122,
2023-12-09 11:52:02,32.00,78.00,117,
2023-12-09 11:52:21,32.00,78.00,110,
2023-12-09 11:52:41,32.00,77.00,124,
2023-12-09 11:53:02,32.00,77.00,117,
2023-12-09 11:53:21,32.00,77.00,128,
2023-12-09 11:53:42,32.00,77.00,137,
2023-12-09 11:54:01,32.00,77.00,126,
2023-12-09 11:54:22,32.00,78.00,122,
2023-12-09 11:54:41,32.00,78.00,127,
2023-12-09 11:55:01,32.00,78.00,125,
2023-12-09 11:55:22,32.00,78.00,120,
2023-12-09 11:55:42,32.00,78.00,124,
2023-12-09 11:56:01,32.00,77.00,118,
2023-12-09 11:56:22,32.00,77.00,115,
2023-12-09 11:56:41,32.00,77.00,127,
2023-12-09 11:57:01,32.00,77.00,120,
2023-12-09 11:57:21,32.00,76.00,126,
2023-12-09 11:57:41,32.00,76.00,123,
2023-12-09 11:58:01,32.00,76.00,122,
2023-12-09 11:58:21,32.00,76.00,122,
2023-12-09 11:58:41,33.00,75.00,119,
2023-12-09 11:59:01,33.00,75.00,117,
2023-12-09 11:59:21,33.00,75.00,112,
2023-12-09 11:59:41,33.00,74.00,115,
2023-12-09 12:00:02,33.00,74.00,120,
2023-12-09 12:00:21,33.00,74.00,124,
2023-12-09 12:00:43,33.00,74.00,122,
2023-12-09 12:00:59,0.00,0.00,0,
2023-12-09 12:01:21,33.00,73.00,122,
2023-12-09 12:01:41,33.00,73.00,117,
2023-12-09 12:02:01,33.00,73.00,109,
2023-12-09 12:02:24,33.00,74.00,115,
2023-12-09 12:02:41,33.00,73.00,116,
2023-12-09 12:03:02,33.00,72.00,115,
2023-12-09 12:03:22,33.00,72.00,109,
2023-12-09 12:03:42,33.00,72.00,115,
2023-12-09 12:04:02,33.00,72.00,114,
2023-12-09 12:04:22,33.00,72.00,114,
2023-12-09 12:04:43,33.00,72.00,109,
2023-12-09 12:05:02,33.00,72.00,102,
2023-12-09 12:05:22,33.00,71.00,114,
2023-12-09 12:05:42,33.00,70.00,114,
2023-12-09 12:06:02,33.00,70.00,110,
2023-12-09 12:06:22,33.00,70.00,122,
2023-12-09 12:06:41,33.00,70.00,108,
2023-12-09 12:07:02,33.00,70.00,118,
2023-12-09 12:07:22,33.00,70.00,110,
2023-12-09 12:07:43,33.00,70.00,114,
2023-12-09 12:08:02,33.00,70.00,115,
2023-12-09 12:08:22,33.00,70.00,112,
2023-12-09 12:08:42,33.00,70.00,112,
2023-12-09 12:09:02,33.00,70.00,108,
2023-12-09 12:09:22,33.00,70.00,105,
2023-12-09 12:09:42,33.00,71.00,109,
2023-12-09 12:10:02,32.00,72.00,114,
2023-12-09 12:10:22,32.00,72.00,111,
2023-12-09 12:10:48,32.00,73.00,104,
2023-12-09 12:11:02,32.00,74.00,113,
2023-12-09 12:11:22,32.00,73.00,110,
2023-12-09 12:11:42,32.00,73.00,111,
2023-12-09 12:12:02,32.00,74.00,109,
2023-12-09 12:12:22,32.00,74.00,110,
2023-12-09 12:12:42,32.00,74.00,109,
2023-12-09 12:13:02,32.00,74.00,109,
2023-12-09 12:13:22,32.00,74.00,109,
2023-12-09 12:13:42,32.00,74.00,105,
2023-12-09 12:14:02,32.00,74.00,112,
2023-12-09 12:14:22,32.00,74.00,109,
2023-12-09 12:14:42,32.00,74.00,109,
2023-12-09 12:15:02,32.00,74.00,108,
2023-12-09 12:15:23,32.00,74.00,103,
2023-12-09 12:15:42,32.00,74.00,110,
2023-12-09 12:16:02,32.00,74.00,109,
2023-12-09 12:16:22,32.00,73.00,106,
2023-12-09 12:16:43,32.00,72.00,106,
2023-12-09 12:17:03,32.00,73.00,102,
2023-12-09 12:17:22,32.00,73.00,112,
2023-12-09 12:17:43,32.00,72.00,112,
2023-12-09 12:18:03,32.00,72.00,110,
2023-12-09 12:18:22,32.00,73.00,109,
2023-12-09 12:18:42,32.00,73.00,109,
2023-12-09 12:19:03,32.00,74.00,109,
2023-12-09 12:19:23,32.00,74.00,110,
2023-12-09 12:19:43,32.00,75.00,109,
2023-12-09 12:20:03,32.00,75.00,110,
2023-12-09 12:20:23,32.00,75.00,107,
2023-12-09 12:20:42,32.00,75.00,108,
2023-12-09 12:21:03,32.00,75.00,105,
2023-12-09 12:21:24,32.00,75.00,109,
2023-12-09 12:21:43,32.00,75.00,106,
2023-12-09 12:22:03,31.00,75.00,109,
2023-12-09 12:22:23,31.00,75.00,109,
2023-12-09 12:22:43,31.00,75.00,105,
2023-12-09 12:23:03,31.00,75.00,108,
2023-12-09 12:23:23,31.00,76.00,108,
2023-12-09 12:23:43,31.00,76.00,105,
2023-12-09 12:24:03,31.00,77.00,107,
2023-12-09 12:24:23,31.00,77.00,110,
2023-12-09 12:24:43,31.00,77.00,109,
2023-12-09 12:25:03,31.00,78.00,108,
2023-12-09 12:25:23,31.00,78.00,107,
2023-12-09 12:25:43,31.00,78.00,103,
2023-12-09 12:26:03,31.00,78.00,105,
2023-12-09 12:26:23,31.00,78.00,108,
2023-12-09 12:26:43,31.00,78.00,109,
2023-12-09 12:27:03,31.00,78.00,108,
2023-12-09 12:27:23,31.00,77.00,107,
2023-12-09 12:27:43,31.00,77.00,108,
2023-12-09 12:28:03,31.00,77.00,108,
2023-12-09 12:28:23,31.00,77.00,106,
2023-12-09 12:28:43,30.00,77.00,107,
2023-12-09 12:29:03,30.00,77.00,108,
2023-12-09 12:29:24,30.00,77.00,105,
2023-12-09 12:29:43,30.00,76.00,109,
2023-12-09 12:30:04,30.00,76.00,105,
2023-12-09 12:30:23,30.00,76.00,109,
2023-12-09 12:30:43,30.00,76.00,107,
2023-12-09 12:31:03,30.00,76.00,107,
2023-12-09 12:31:23,30.00,76.00,105,
2023-12-09 12:31:44,30.00,76.00,108,
2023-12-09 12:32:03,30.00,76.00,105,
2023-12-09 12:32:23,30.00,76.00,107,
2023-12-09 12:32:44,30.00,76.00,108,
2023-12-09 12:33:04,30.00,77.00,107,
2023-12-09 12:33:27,30.00,77.00,106,
2023-12-09 12:33:44,30.00,77.00,111,
2023-12-09 12:34:04,30.00,78.00,106,
2023-12-09 12:34:24,30.00,78.00,112,
2023-12-09 12:34:44,30.00,78.00,108,
2023-12-09 12:35:04,30.00,78.00,111,
2023-12-09 12:35:24,30.00,79.00,108,
2023-12-09 12:35:44,30.00,79.00,112,
2023-12-09 12:36:04,30.00,79.00,110,
2023-12-09 12:36:24,30.00,79.00,109,
2023-12-09 12:36:44,30.00,79.00,107,
2023-12-09 12:37:04,30.00,79.00,104,
2023-12-09 12:37:24,30.00,79.00,108,
2023-12-09 12:37:44,30.00,79.00,109,
2023-12-09 12:38:04,30.00,79.00,109,
2023-12-09 12:38:24,30.00,79.00,110,
2023-12-09 12:38:44,30.00,79.00,109,
2023-12-09 12:39:04,30.00,79.00,107,
2023-12-09 12:39:24,30.00,79.00,110,
2023-12-09 12:39:44,30.00,80.00,108,
2023-12-09 12:40:11,30.00,80.00,109,
2023-12-09 12:40:24,30.00,80.00,111,
2023-12-09 12:40:44,30.00,81.00,109,
2023-12-09 12:41:04,30.00,81.00,110,
2023-12-09 12:41:24,30.00,81.00,103,
2023-12-09 12:41:44,30.00,81.00,114,
2023-12-09 12:42:04,30.00,81.00,117,
2023-12-09 12:42:25,30.00,82.00,115,
2023-12-09 12:42:44,30.00,82.00,112,
2023-12-09 12:43:05,30.00,83.00,113,
2023-12-09 12:43:24,30.00,83.00,112,
2023-12-09 12:43:45,30.00,83.00,110,
2023-12-09 12:44:04,30.00,83.00,109,
2023-12-09 12:44:25,30.00,83.00,107,
2023-12-09 12:44:44,30.00,83.00,111,
2023-12-09 12:45:24,30.00,83.00,110,
2023-12-09 12:45:45,30.00,83.00,109,
2023-12-09 12:46:04,30.00,83.00,107,
2023-12-09 12:46:25,30.00,83.00,109,
2023-12-09 12:46:45,30.00,83.00,108,
2023-12-09 12:47:05,30.00,83.00,108,
2023-12-09 12:47:25,30.00,83.00,107,
2023-12-09 12:47:45,30.00,83.00,107,
2023-12-09 12:48:05,30.00,83.00,107,
2023-12-09 12:48:25,30.00,83.00,106,
2023-12-09 12:48:45,30.00,82.00,106,
2023-12-09 12:49:06,30.00,81.00,106,
2023-12-09 12:49:25,30.00,81.00,106,
2023-12-09 12:49:45,30.00,81.00,106,
2023-12-09 12:50:05,30.00,81.00,106,
2023-12-09 12:50:25,30.00,82.00,105,
2023-12-09 12:50:45,30.00,82.00,106,
2023-12-09 12:51:05,30.00,82.00,107,
2023-12-09 12:51:25,30.00,82.00,106,
2023-12-09 12:51:45,30.00,82.00,106,
2023-12-09 12:52:05,30.00,82.00,105,
2023-12-09 12:52:25,30.00,82.00,107,
2023-12-09 12:53:06,30.00,83.00,106,
2023-12-09 12:53:25,30.00,83.00,106,
2023-12-09 12:53:45,30.00,83.00,107,
2023-12-09 12:54:05,30.00,84.00,106,
2023-12-09 12:52:45,30.00,83.00,107,
2023-12-09 12:54:25,30.00,84.00,106,
2023-12-09 12:54:45,30.00,84.00,106,
2023-12-09 12:55:05,30.00,84.00,106,
2023-12-09 12:55:28,30.00,84.00,106,
2023-12-09 12:55:45,30.00,84.00,106,
2023-12-09 12:56:05,30.00,84.00,107,
2023-12-09 12:56:25,30.00,84.00,107,
2023-12-09 12:56:45,30.00,84.00,106,
2023-12-09 12:57:05,30.00,84.00,107,
2023-12-09 12:57:25,30.00,84.00,107,
2023-12-09 12:57:45,30.00,85.00,107,
2023-12-09 12:58:05,30.00,85.00,107,
2023-12-09 12:58:25,30.00,85.00,107,
2023-12-09 12:58:46,30.00,85.00,107,
2023-12-09 12:59:06,30.00,85.00,107,
2023-12-09 12:59:26,30.00,85.00,107,
2023-12-09 12:59:46,30.00,86.00,107,
2023-12-09 13:00:06,30.00,86.00,107,
2023-12-09 13:00:26,30.00,86.00,107,
2023-12-09 13:00:46,30.00,86.00,107,
2023-12-09 13:01:06,30.00,85.00,108,
2023-12-09 13:01:26,30.00,85.00,108,
2023-12-09 13:01:46,30.00,85.00,107,
2023-12-09 13:02:06,30.00,85.00,107,
2023-12-09 13:02:26,30.00,86.00,107,
2023-12-09 13:02:46,30.00,86.00,107,
2023-12-09 13:03:06,30.00,86.00,106,
2023-12-09 13:03:26,30.00,86.00,107,
2023-12-09 13:03:46,30.00,85.00,107,
2023-12-09 13:04:10,30.00,86.00,107,
2023-12-09 13:04:26,30.00,85.00,107,
2023-12-09 13:04:46,30.00,84.00,107,
2023-12-09 13:05:06,30.00,84.00,107,
2023-12-09 13:05:26,30.00,84.00,107,
2023-12-09 13:05:46,30.00,84.00,107,
2023-12-09 13:06:06,30.00,83.00,107,
2023-12-09 13:06:26,30.00,83.00,107,
2023-12-09 13:06:46,30.00,84.00,107,
2023-12-09 13:07:06,30.00,84.00,107,
2023-12-09 13:07:26,30.00,84.00,107,
2023-12-09 13:07:46,30.00,84.00,106,
2023-12-09 13:08:06,31.00,84.00,107,
2023-12-09 13:08:26,31.00,84.00,108,
2023-12-09 13:08:46,31.00,84.00,108,
2023-12-09 13:09:06,31.00,84.00,108,
2023-12-09 13:09:28,31.00,84.00,108,
2023-12-09 13:09:47,31.00,84.00,108,
2023-12-09 13:10:07,31.00,83.00,109,
2023-12-09 13:10:26,31.00,83.00,108,
2023-12-09 13:10:47,31.00,84.00,109,
2023-12-09 13:11:06,31.00,84.00,107,
2023-12-09 13:11:27,31.00,83.00,108,
2023-12-09 13:11:46,31.00,84.00,108,
2023-12-09 13:12:07,30.00,84.00,108,
2023-12-09 13:12:26,30.00,84.00,108,
2023-12-09 13:12:47,30.00,84.00,107,
2023-12-09 13:13:06,30.00,84.00,108,
2023-12-09 13:13:27,30.00,84.00,108,
2023-12-09 13:13:47,30.00,84.00,108,
2023-12-09 13:14:07,30.00,84.00,107,
2023-12-09 13:14:27,30.00,84.00,107,
2023-12-09 13:14:46,30.00,84.00,107,
2023-12-09 13:15:07,30.00,84.00,107,
2023-12-09 13:15:27,30.00,84.00,107,
2023-12-09 13:15:47,30.00,84.00,107,
2023-12-09 13:16:07,30.00,84.00,107,
2023-12-09 13:16:27,30.00,85.00,107,
2023-12-09 13:16:47,30.00,85.00,108,
2023-12-09 13:17:07,30.00,85.00,107,
2023-12-09 13:17:27,30.00,85.00,107,
2023-12-09 13:17:47,30.00,85.00,107,
2023-12-09 13:18:07,30.00,85.00,106,
2023-12-09 13:18:27,30.00,85.00,106,
2023-12-09 13:18:47,30.00,86.00,106,
2023-12-09 13:19:07,30.00,86.00,106,
2023-12-09 13:19:27,30.00,86.00,106,
2023-12-09 13:19:47,30.00,86.00,106,
2023-12-09 13:20:07,30.00,86.00,106,
2023-12-09 13:20:27,30.00,86.00,106,
2023-12-09 13:20:47,30.00,86.00,106,
2023-12-09 13:21:07,30.00,86.00,106,
2023-12-09 13:21:27,30.00,86.00,106,
2023-12-09 13:21:47,30.00,87.00,106,
2023-12-09 13:22:07,30.00,87.00,105,
2023-12-09 13:22:27,30.00,86.00,106,
2023-12-09 13:22:47,30.00,86.00,106,
2023-12-09 13:23:07,30.00,87.00,106,
2023-12-09 13:23:27,30.00,87.00,106,
2023-12-09 13:23:47,30.00,87.00,106,
2023-12-09 13:24:09,30.00,87.00,106,
2023-12-09 13:24:27,30.00,87.00,106,
2023-12-09 13:24:47,30.00,87.00,105,
2023-12-09 13:25:07,30.00,87.00,106,
2023-12-09 13:25:28,30.00,87.00,106,
2023-12-09 13:25:48,30.00,87.00,106,
2023-12-09 13:26:07,30.00,87.00,105,
2023-12-09 13:26:28,30.00,87.00,106,
2023-12-09 13:26:48,29.00,88.00,105,
2023-12-09 13:27:07,29.00,88.00,105,
2023-12-09 13:27:21,0.00,0.00,0,
2023-12-09 13:27:48,29.00,88.00,106,
2023-12-09 13:28:08,29.00,88.00,105,
2023-12-09 13:28:28,29.00,88.00,105,
2023-12-09 13:28:48,29.00,88.00,105,
2023-12-09 13:29:07,29.00,88.00,105,
2023-12-09 13:29:28,29.00,88.00,106,
2023-12-09 13:29:48,29.00,88.00,105,
2023-12-09 13:30:07,29.00,88.00,105,
2023-12-09 13:30:28,29.00,88.00,106,
2023-12-09 13:30:48,29.00,88.00,106,
2023-12-09 13:31:08,29.00,88.00,105,
2023-12-09 13:31:28,29.00,88.00,105,
2023-12-09 13:31:48,29.00,88.00,105,
2023-12-09 13:32:08,29.00,88.00,105,
2023-12-09 13:32:28,29.00,88.00,105,
2023-12-09 13:32:48,29.00,88.00,105,
2023-12-09 13:33:08,29.00,88.00,105,
2023-12-09 13:33:28,29.00,88.00,106,
2023-12-09 13:33:48,29.00,88.00,106,
2023-12-09 13:34:10,29.00,88.00,105,
2023-12-09 13:34:28,29.00,88.00,105,
2023-12-09 13:34:43,0.00,0.00,0,
2023-12-09 13:35:08,29.00,88.00,105,
2023-12-09 13:35:28,29.00,88.00,105,
2023-12-09 13:35:48,29.00,88.00,105,
2023-12-09 13:36:08,29.00,88.00,105,
2023-12-09 13:36:28,29.00,88.00,105,
2023-12-09 13:36:48,29.00,88.00,105,
2023-12-09 13:37:08,29.00,88.00,105,
2023-12-09 13:37:28,29.00,88.00,105,
2023-12-09 13:37:48,29.00,88.00,105,
2023-12-09 13:38:08,29.00,88.00,105,
2023-12-09 13:38:28,29.00,88.00,105,
2023-12-09 13:38:48,29.00,88.00,105,
2023-12-09 13:39:08,29.00,88.00,105,
2023-12-09 13:39:29,29.00,88.00,105,
2023-12-09 13:39:49,29.00,88.00,105,
2023-12-09 13:40:08,29.00,88.00,105,
2023-12-09 13:40:28,29.00,88.00,105,
2023-12-09 13:40:49,29.00,88.00,105,
2023-12-09 13:41:09,29.00,88.00,105,
2023-12-09 13:41:28,29.00,88.00,105,
2023-12-09 13:41:49,29.00,88.00,105,
2023-12-09 13:42:09,28.00,88.00,105,
2023-12-09 13:42:29,29.00,88.00,105,
2023-12-09 13:42:49,29.00,88.00,105,
2023-12-09 13:43:09,29.00,88.00,105,
2023-12-09 13:43:29,29.00,88.00,105,
2023-12-09 13:43:49,29.00,88.00,106,
2023-12-09 13:44:09,29.00,88.00,107,
2023-12-09 13:44:29,29.00,88.00,107,
2023-12-09 13:44:49,29.00,88.00,106,
2023-12-09 13:45:09,29.00,88.00,107,
2023-12-09 13:45:29,29.00,88.00,106,
2023-12-09 13:45:49,29.00,88.00,106,
2023-12-09 13:46:09,29.00,88.00,106,
2023-12-09 13:46:29,29.00,88.00,106,
2023-12-09 13:46:49,29.00,88.00,106,
2023-12-09 13:47:10,29.00,88.00,106,
